"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0008142",0.286981362951803,1,2,2,"oxysterol binding","MF",1
"GO:0033691",0.287124049855881,1,2,2,"sialic acid binding","MF",1
"GO:0008131",0.287626152801918,1,2,2,"primary amine oxidase activity","MF",1
"GO:0016638",0.287626152801918,1,2,2,"oxidoreductase activity, acting on the CH-NH2 group of donors","MF",1
"GO:0016641",0.287626152801918,1,2,2,"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor","MF",1
"GO:0052593",0.287626152801918,1,2,2,"tryptamine:oxygen oxidoreductase (deaminating) activity","MF",1
"GO:0052595",0.287626152801918,1,2,2,"aliphatic amine oxidase activity","MF",1
"GO:0015172",0.287893623238251,1,2,2,"acidic amino acid transmembrane transporter activity","MF",1
"GO:0005310",0.287893623238868,1,2,2,"dicarboxylic acid transmembrane transporter activity","MF",1
"GO:0008146",0.288513338280848,1,2,2,"sulfotransferase activity","MF",1
"GO:0005246",0.288907175191033,1,2,2,"calcium channel regulator activity","MF",1
"GO:0017081",0.288907175191033,1,2,2,"chloride channel regulator activity","MF",1
"GO:0016491",0.288979060870499,0.809450458288196,25,42,"oxidoreductase activity","MF",1
"GO:0004553",0.289676821395054,0.910799199036897,5,7,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF",1
"GO:0001530",0.289837605618235,1,2,2,"lipopolysaccharide binding","MF",1
"GO:0070888",0.290974802659505,1,2,2,"E-box binding","MF",1
"GO:0008252",0.291434436338904,1,2,2,"nucleotidase activity","MF",1
"GO:0008253",0.291434436338904,1,2,2,"5'-nucleotidase activity","MF",1
"GO:0070492",0.292515563706715,1,2,2,"oligosaccharide binding","MF",1
"GO:0045505",0.292875205925785,1,2,2,"dynein intermediate chain binding","MF",1
"GO:0008171",0.295023044311836,1,2,2,"O-methyltransferase activity","MF",1
"GO:0062105",0.295023044311836,1,2,2,"RNA 2'-O-methyltransferase activity","MF",1
"GO:0051861",0.295301198569996,1,2,2,"glycolipid binding","MF",1
"GO:0030295",0.296510972724384,0.907631050273114,5,7,"protein kinase activator activity","MF",1
"GO:0035325",0.296762683142181,1,2,2,"Toll-like receptor binding","MF",1
"GO:0004659",0.29738930673261,1,2,2,"prenyltransferase activity","MF",1
"GO:0005534",0.297872145273884,1,2,2,"galactose binding","MF",1
"GO:0008061",0.297993551506122,1,2,2,"chitin binding","MF",1
"GO:0019911",0.299046343152972,1,2,2,"structural constituent of myelin sheath","MF",1
"GO:0015932",0.300280254658593,1,2,2,"nucleobase-containing compound transmembrane transporter activity","MF",1
"GO:1901505",0.300280254658593,1,2,2,"carbohydrate derivative transmembrane transporter activity","MF",1
"GO:0003824",0.302705236380868,0.744984582543968,169,307,"catalytic activity","MF",1
"GO:0042287",0.303632471046028,1,2,2,"MHC protein binding","MF",1
"GO:0005525",0.306645404603218,0.810771237360942,18,30,"GTP binding","MF",1
"GO:0019001",0.306645404603218,0.810771237360942,18,30,"guanyl nucleotide binding","MF",1
"GO:0032561",0.306645404603218,0.810771237360942,18,30,"guanyl ribonucleotide binding","MF",1
"GO:0000978",0.308289275873558,0.778699730618014,35,61,"RNA polymerase II cis-regulatory region sequence-specific DNA binding","MF",1
"GO:0005524",0.312377250869883,0.760052566761185,54,96,"ATP binding","MF",1
"GO:0140297",0.313846395839212,0.819217458528166,14,23,"DNA-binding transcription factor binding","MF",1
"GO:0046873",0.319381603261172,0.875950327696299,6,9,"metal ion transmembrane transporter activity","MF",1
"GO:0032559",0.319616477898344,0.753054906283691,55,98,"adenyl ribonucleotide binding","MF",1
"GO:0016922",0.32406732256674,0.873292654215038,6,9,"nuclear receptor binding","MF",1
"GO:0008514",0.33031005126546,0.869716337878218,6,9,"organic anion transmembrane transporter activity","MF",1
"GO:0140375",0.330909212177346,0.869370952211848,6,9,"immune receptor activity","MF",1
"GO:0017076",0.331562233734139,0.733916692613571,74,133,"purine nucleotide binding","MF",1
"GO:0043168",0.336274976507046,0.72731357633608,81,146,"anion binding","MF",1
"GO:0036094",0.337421926115016,0.724547572581262,87,157,"small molecule binding","MF",1
"GO:0043167",0.355151974202469,0.696332692760451,166,304,"ion binding","MF",1
"GO:0140359",0.355898619250025,0.922517390665693,3,4,"ABC-type transporter activity","MF",1
"GO:1901618",0.357859744876875,0.921786097393516,3,4,"organic hydroxy compound transmembrane transporter activity","MF",1
"GO:0022857",0.360459545110993,0.747109229952438,26,45,"transmembrane transporter activity","MF",1
"GO:0004714",0.360653217682055,0.92073810801037,3,4,"transmembrane receptor protein tyrosine kinase activity","MF",1
"GO:0019199",0.360653217682055,0.92073810801037,3,4,"transmembrane receptor protein kinase activity","MF",1
"GO:1901682",0.362608601709919,0.920000099265614,3,4,"sulfur compound transmembrane transporter activity","MF",1
"GO:0015171",0.363137034779752,0.919800027424704,3,4,"amino acid transmembrane transporter activity","MF",1
"GO:0015179",0.363137034779752,0.919800027424704,3,4,"L-amino acid transmembrane transporter activity","MF",1
"GO:0016247",0.36336734352281,0.9197127456389,3,4,"channel regulator activity","MF",1
"GO:0099106",0.36336734352281,0.9197127456389,3,4,"ion channel regulator activity","MF",1
"GO:0005518",0.364289145395532,0.91936289381564,3,4,"collagen binding","MF",1
"GO:0004181",0.365171236085306,0.919027348838994,3,4,"metallocarboxypeptidase activity","MF",1
"GO:0032934",0.366406958163054,0.918556023465836,3,4,"sterol binding","MF",1
"GO:0016798",0.370313861603495,0.828215647186205,7,11,"hydrolase activity, acting on glycosyl bonds","MF",1
"GO:0048018",0.374415754423926,0.825468704389618,7,11,"receptor ligand activity","MF",1
"GO:0042277",0.37593262783444,0.780136098732304,12,20,"peptide binding","MF",1
"GO:0005507",0.38462637641517,0.911434157214569,3,4,"copper ion binding","MF",1
"GO:0033218",0.39759026590585,0.756367558393503,13,22,"amide binding","MF",1
"GO:0042626",0.403137181251347,0.859647887294692,4,6,"ATPase-coupled transmembrane transporter activity","MF",1
"GO:0019207",0.410375716369954,0.773748498598154,9,15,"kinase regulator activity","MF",1
"GO:0015103",0.412385580060376,0.854382559673832,4,6,"inorganic anion transmembrane transporter activity","MF",1
"GO:0008134",0.41363818579227,0.710775241543458,21,37,"transcription factor binding","MF",1
"GO:0001216",0.416143905658446,0.729721349089416,15,26,"DNA-binding transcription activator activity","MF",1
"GO:0001228",0.416143905658446,0.729721349089416,15,26,"DNA-binding transcription activator activity, RNA polymerase II-specific","MF",1
"GO:0140678",0.419256444779869,0.732495829970883,14,24,"molecular function inhibitor activity","MF",1
"GO:0004888",0.426145464308659,0.711946366279038,17,30,"transmembrane signaling receptor activity","MF",1
"GO:0005125",0.427645074536868,0.845476024307728,4,6,"cytokine activity","MF",1
"GO:0003700",0.430673932071663,0.667621669668165,36,65,"DNA-binding transcription factor activity","MF",1
"GO:0051020",0.446443463351275,0.718287718424374,12,21,"GTPase binding","MF",1
"GO:0005178",0.446447834376694,0.802584583418668,5,8,"integrin binding","MF",1
"GO:0001664",0.446491050725684,0.802554605144221,5,8,"G protein-coupled receptor binding","MF",1
"GO:0016651",0.450453090927853,0.831642342022525,4,6,"oxidoreductase activity, acting on NAD(P)H","MF",1
"GO:1901981",0.455385365722145,0.77354023863935,6,10,"phosphatidylinositol phosphate binding","MF",1
"GO:0000976",0.457865566690349,0.636067302630742,41,75,"transcription cis-regulatory region binding","MF",1
"GO:0001067",0.457865566690349,0.636067302630742,41,75,"transcription regulatory region nucleic acid binding","MF",1
"GO:0061134",0.46809216925537,0.78728350501711,5,8,"peptidase regulator activity","MF",1
"GO:0005506",0.473596432008065,0.759629904244379,6,10,"iron ion binding","MF",1
"GO:0030527",0.4770036496937,0.780813982637501,5,8,"structural constituent of chromatin","MF",1
"GO:0000977",0.485624339864747,0.613770714449074,37,68,"RNA polymerase II transcription regulatory region sequence-specific DNA binding","MF",1
"GO:0005102",0.497824606921978,0.613926665090331,29,53,"signaling receptor binding","MF",1
"GO:0000166",0.505790166996599,0.567014973208872,77,143,"nucleotide binding","MF",1
"GO:1901265",0.505790166996599,0.567014973208872,77,143,"nucleoside phosphate binding","MF",1
"GO:0046914",0.506605307862268,0.603588903271579,30,55,"transition metal ion binding","MF",1
"GO:0030554",0.507532380188938,0.575536932512773,56,104,"adenyl nucleotide binding","MF",1
"GO:1990837",0.50873277551245,0.586536919156122,41,76,"sequence-specific double-stranded DNA binding","MF",1
"GO:0003713",0.513679235933549,0.681034046556546,9,16,"transcription coactivator activity","MF",1
"GO:0000287",0.523304805266596,0.672393732130656,9,16,"magnesium ion binding","MF",1
"GO:0051015",0.523840622629688,0.652655596955905,11,20,"actin filament binding","MF",1
"GO:1901681",0.524270890657289,0.671520774265334,9,16,"sulfur compound binding","MF",1
"GO:0043169",0.526190238860618,0.537359817199651,111,207,"cation binding","MF",1
