"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","p_adj"
"GO:0045134",1,1,1,1,"UDP phosphatase activity","MF",1
"GO:0045159",1,1,2,2,"myosin II binding","MF",1
"GO:0045182",1,1,10,10,"translation regulator activity","MF",1
"GO:0045236",1,1,1,1,"CXCR chemokine receptor binding","MF",1
"GO:0045294",1,1,1,1,"alpha-catenin binding","MF",1
"GO:0045295",1,1,1,1,"gamma-catenin binding","MF",1
"GO:0045296",1,1,18,18,"cadherin binding","MF",1
"GO:0045309",1,1,5,5,"protein phosphorylated amino acid binding","MF",1
"GO:0045485",1,1,1,1,"omega-6 fatty acid desaturase activity","MF",1
"GO:0045499",1,1,1,1,"chemorepellent activity","MF",1
"GO:0045504",1,1,1,1,"dynein heavy chain binding","MF",1
"GO:0045505",1,1,2,2,"dynein intermediate chain binding","MF",1
"GO:0045509",1,1,1,1,"interleukin-27 receptor activity","MF",1
"GO:0046030",1,1,1,1,"inositol trisphosphate phosphatase activity","MF",1
"GO:0046332",1,1,8,8,"SMAD binding","MF",1
"GO:0046527",1,1,1,1,"glucosyltransferase activity","MF",1
"GO:0046623",1,1,1,1,"sphingolipid floppase activity","MF",1
"GO:0046624",1,1,1,1,"sphingolipid transporter activity","MF",1
"GO:0046625",1,1,1,1,"sphingolipid binding","MF",1
"GO:0046790",1,1,1,1,"virion binding","MF",1
"GO:0046872",1,1,205,205,"metal ion binding","MF",1
"GO:0046873",1,1,9,9,"metal ion transmembrane transporter activity","MF",1
"GO:0046899",1,1,1,1,"nucleoside triphosphate adenylate kinase activity","MF",1
"GO:0046906",1,1,6,6,"tetrapyrrole binding","MF",1
"GO:0046912",1,1,2,2,"acyltransferase activity, acyl groups converted into alkyl on transfer","MF",1
"GO:0046914",1,1,55,55,"transition metal ion binding","MF",1
"GO:0046920",1,1,1,1,"alpha-(1->3)-fucosyltransferase activity","MF",1
"GO:0046933",1,1,2,2,"proton-transporting ATP synthase activity, rotational mechanism","MF",1
"GO:0046934",1,1,1,1,"1-phosphatidylinositol-4,5-bisphosphate 3-kinase activity","MF",1
"GO:0046935",1,1,2,2,"1-phosphatidylinositol-3-kinase regulator activity","MF",1
"GO:0046936",1,1,1,1,"2'-deoxyadenosine deaminase activity","MF",1
"GO:0046943",1,1,7,7,"carboxylic acid transmembrane transporter activity","MF",1
"GO:0046961",1,1,2,2,"proton-transporting ATPase activity, rotational mechanism","MF",1
"GO:0046965",1,1,1,1,"nuclear retinoid X receptor binding","MF",1
"GO:0046966",1,1,2,2,"nuclear thyroid hormone receptor binding","MF",1
"GO:0046972",1,1,1,1,"histone H4K16 acetyltransferase activity","MF",1
"GO:0046976",1,1,1,1,"histone H3K27 methyltransferase activity","MF",1
"GO:0046982",1,1,20,20,"protein heterodimerization activity","MF",1
"GO:0046983",1,1,65,65,"protein dimerization activity","MF",1
"GO:0046997",1,1,1,1,"oxidoreductase activity, acting on the CH-NH group of donors, flavin as acceptor","MF",1
"GO:0047035",1,1,1,1,"testosterone dehydrogenase (NAD+) activity","MF",1
"GO:0047134",1,1,1,1,"protein-disulfide reductase (NAD(P)) activity","MF",1
"GO:0047323",1,1,1,1,"[3-methyl-2-oxobutanoate dehydrogenase (acetyl-transferring)] kinase activity","MF",1
"GO:0047372",1,1,1,1,"acylglycerol lipase activity","MF",1
"GO:0047402",1,1,1,1,"protein-glucosylgalactosylhydroxylysine glucosidase activity","MF",1
"GO:0047598",1,1,1,1,"7-dehydrocholesterol reductase activity","MF",1
"GO:0047623",1,1,1,1,"adenosine-phosphate deaminase activity","MF",1
"GO:0047631",1,1,1,1,"ADP-ribose diphosphatase activity","MF",1
"GO:0047756",1,1,1,1,"chondroitin 4-sulfotransferase activity","MF",1
"GO:0047760",1,1,1,1,"butyrate-CoA ligase activity","MF",1
"GO:0048018",1,1,11,11,"receptor ligand activity","MF",1
"GO:0048027",1,1,1,1,"mRNA 5'-UTR binding","MF",1
"GO:0048029",1,1,7,7,"monosaccharide binding","MF",1
"GO:0048030",1,1,1,1,"disaccharide binding","MF",1
"GO:0048038",1,1,3,3,"quinone binding","MF",1
"GO:0048039",1,1,1,1,"ubiquinone binding","MF",1
"GO:0048156",1,1,2,2,"tau protein binding","MF",1
"GO:0048273",1,1,2,2,"mitogen-activated protein kinase p38 binding","MF",1
"GO:0048306",1,1,5,5,"calcium-dependent protein binding","MF",1
"GO:0048487",1,1,2,2,"beta-tubulin binding","MF",1
"GO:0048495",1,1,1,1,"Roundabout binding","MF",1
"GO:0048531",1,1,1,1,"beta-1,3-galactosyltransferase activity","MF",1
"GO:0050135",1,1,1,1,"NAD(P)+ nucleosidase activity","MF",1
"GO:0050136",1,1,5,5,"NADH dehydrogenase (quinone) activity","MF",1
"GO:0050145",1,1,2,2,"nucleoside monophosphate kinase activity","MF",1
"GO:0050196",1,1,1,1,"[phosphorylase] phosphatase activity","MF",1
"GO:0050218",1,1,1,1,"propionate-CoA ligase activity","MF",1
"GO:0050308",1,1,2,2,"sugar-phosphatase activity","MF",1
"GO:0050309",1,1,1,1,"sugar-terminal-phosphatase activity","MF",1
"GO:0050313",1,1,1,1,"sulfur dioxygenase activity","MF",1
"GO:0050321",1,1,1,1,"tau-protein kinase activity","MF",1
"GO:0050337",1,1,1,1,"thiosulfate-thiol sulfurtransferase activity","MF",1
"GO:0050354",1,1,1,1,"triokinase activity","MF",1
"GO:0050429",1,1,1,1,"calcium-dependent phospholipase C activity","MF",1
"GO:0050542",1,1,2,2,"icosanoid binding","MF",1
"GO:0050543",1,1,2,2,"icosatetraenoic acid binding","MF",1
"GO:0050544",1,1,2,2,"arachidonic acid binding","MF",1
"GO:0050613",1,1,1,1,"delta14-sterol reductase activity","MF",1
"GO:0050656",1,1,1,1,"3'-phosphoadenosine 5'-phosphosulfate binding","MF",1
"GO:0050660",1,1,3,3,"flavin adenine dinucleotide binding","MF",1
"GO:0050661",1,1,2,2,"NADP binding","MF",1
"GO:0050664",1,1,1,1,"oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor","MF",1
"GO:0050681",1,1,1,1,"nuclear androgen receptor binding","MF",1
"GO:0050750",1,1,1,1,"low-density lipoprotein particle receptor binding","MF",1
"GO:0050780",1,1,1,1,"dopamine receptor binding","MF",1
"GO:0050786",1,1,1,1,"RAGE receptor binding","MF",1
"GO:0050811",1,1,2,2,"GABA receptor binding","MF",1
"GO:0050815",1,1,1,1,"phosphoserine residue binding","MF",1
"GO:0050833",1,1,1,1,"pyruvate transmembrane transporter activity","MF",1
"GO:0050839",1,1,32,32,"cell adhesion molecule binding","MF",1
"GO:0050840",1,1,4,4,"extracellular matrix binding","MF",1
"GO:0050997",1,1,2,2,"quaternary ammonium group binding","MF",1
"GO:0051010",1,1,1,1,"microtubule plus-end binding","MF",1
"GO:0051011",1,1,1,1,"microtubule minus-end binding","MF",1
"GO:0051015",1,1,20,20,"actin filament binding","MF",1
"GO:0051018",1,1,1,1,"protein kinase A binding","MF",1
"GO:0051019",1,1,4,4,"mitogen-activated protein kinase binding","MF",1
"GO:0051020",1,1,21,21,"GTPase binding","MF",1
"GO:0051059",1,1,2,2,"NF-kappaB binding","MF",1
"GO:0051082",1,1,6,6,"unfolded protein binding","MF",1
"GO:0051087",1,1,8,8,"protein-folding chaperone binding","MF",1
"GO:0051117",1,1,5,5,"ATPase binding","MF",1
"GO:0051119",1,1,2,2,"sugar transmembrane transporter activity","MF",1
"GO:0051213",1,1,5,5,"dioxygenase activity","MF",1
"GO:0051219",1,1,7,7,"phosphoprotein binding","MF",1
"GO:0051287",1,1,2,2,"NAD binding","MF",1
"GO:0051371",1,1,1,1,"muscle alpha-actinin binding","MF",1
"GO:0051393",1,1,2,2,"alpha-actinin binding","MF",1
"GO:0051427",1,1,1,1,"hormone receptor binding","MF",1
"GO:0051428",1,1,1,1,"peptide hormone receptor binding","MF",1
"GO:0051536",1,1,5,5,"iron-sulfur cluster binding","MF",1
"GO:0051539",1,1,5,5,"4 iron, 4 sulfur cluster binding","MF",1
"GO:0051540",1,1,5,5,"metal cluster binding","MF",1
"GO:0051575",1,1,1,1,"5'-deoxyribose-5-phosphate lyase activity","MF",1
"GO:0051721",1,1,1,1,"protein phosphatase 2A binding","MF",1
"GO:0051751",1,1,1,1,"alpha-1,4-mannosyltransferase activity","MF",1
"GO:0051861",1,1,2,2,"glycolipid binding","MF",1
"GO:0051879",1,1,2,2,"Hsp90 protein binding","MF",1
"GO:0051920",1,1,1,1,"peroxiredoxin activity","MF",1
"GO:0051959",1,1,1,1,"dynein light intermediate chain binding","MF",1
"GO:0051990",1,1,1,1,"(R)-2-hydroxyglutarate dehydrogenase activity","MF",1
"GO:0051996",1,1,1,1,"squalene synthase activity","MF",1
"GO:0052381",1,1,1,1,"tRNA dimethylallyltransferase activity","MF",1
"GO:0052593",1,1,2,2,"tryptamine:oxygen oxidoreductase (deaminating) activity","MF",1
"GO:0052594",1,1,1,1,"aminoacetone:oxygen oxidoreductase(deaminating) activity","MF",1
"GO:0052595",1,1,2,2,"aliphatic amine oxidase activity","MF",1
"GO:0052596",1,1,1,1,"phenethylamine:oxygen oxidoreductase (deaminating) activity","MF",1
"GO:0052629",1,1,1,1,"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity","MF",1
"GO:0052642",1,1,2,2,"lysophosphatidic acid phosphatase activity","MF",1
"GO:0052658",1,1,1,1,"inositol-1,4,5-trisphosphate 5-phosphatase activity","MF",1
"GO:0052689",1,1,3,3,"carboxylic ester hydrolase activity","MF",1
"GO:0052723",1,1,1,1,"inositol hexakisphosphate 1-kinase activity","MF",1
"GO:0052724",1,1,1,1,"inositol hexakisphosphate 3-kinase activity","MF",1
"GO:0052742",1,1,1,1,"phosphatidylinositol kinase activity","MF",1
"GO:0052744",1,1,1,1,"phosphatidylinositol monophosphate phosphatase activity","MF",1
"GO:0052745",1,1,2,2,"inositol phosphate phosphatase activity","MF",1
"GO:0052794",1,1,1,1,"exo-alpha-(2->3)-sialidase activity","MF",1
"GO:0052795",1,1,1,1,"exo-alpha-(2->6)-sialidase activity","MF",1
"GO:0052796",1,1,1,1,"exo-alpha-(2->8)-sialidase activity","MF",1
"GO:0052832",1,1,1,1,"inositol monophosphate 3-phosphatase activity","MF",1
"GO:0052833",1,1,1,1,"inositol monophosphate 4-phosphatase activity","MF",1
"GO:0052834",1,1,1,1,"inositol monophosphate phosphatase activity","MF",1
"GO:0052836",1,1,1,1,"inositol 5-diphosphate pentakisphosphate 5-kinase activity","MF",1
"GO:0052839",1,1,1,1,"inositol diphosphate tetrakisphosphate kinase activity","MF",1
"GO:0052866",1,1,1,1,"phosphatidylinositol phosphate phosphatase activity","MF",1
"GO:0052907",1,1,1,1,"23S rRNA (adenine(1618)-N(6))-methyltransferase activity","MF",1
"GO:0055056",1,1,1,1,"D-glucose transmembrane transporter activity","MF",1
"GO:0055102",1,1,1,1,"lipase inhibitor activity","MF",1
"GO:0055131",1,1,1,1,"C3HC4-type RING finger domain binding","MF",1
"GO:0060089",1,1,41,41,"molecular transducer activity","MF",1
"GO:0060090",1,1,26,26,"molecular adaptor activity","MF",1
"GO:0060589",1,1,28,28,"nucleoside-triphosphatase regulator activity","MF",1
"GO:0060590",1,1,6,6,"ATPase regulator activity","MF",1
"GO:0060698",1,1,1,1,"endoribonuclease inhibitor activity","MF",1
"GO:0061134",1,1,8,8,"peptidase regulator activity","MF",1
"GO:0061135",1,1,7,7,"endopeptidase regulator activity","MF",1
"GO:0061459",1,1,1,1,"L-arginine transmembrane transporter activity","MF",1
"GO:0061608",1,1,3,3,"nuclear import signal receptor activity","MF",1
"GO:0061629",1,1,19,19,"RNA polymerase II-specific DNA-binding transcription factor binding","MF",1
"GO:0061630",1,1,12,12,"ubiquitin protein ligase activity","MF",1
"GO:0061631",1,1,1,1,"ubiquitin conjugating enzyme activity","MF",1
"GO:0061649",1,1,2,2,"ubiquitin modification-dependent histone binding","MF",1
"GO:0061650",1,1,1,1,"ubiquitin-like protein conjugating enzyme activity","MF",1
"GO:0061659",1,1,12,12,"ubiquitin-like protein ligase activity","MF",1
"GO:0061710",1,1,1,1,"L-threonylcarbamoyladenylate synthase","MF",1
"GO:0061731",1,1,1,1,"ribonucleoside-diphosphate reductase activity","MF",1
"GO:0061733",1,1,4,4,"peptide-lysine-N-acetyltransferase activity","MF",1
"GO:0061778",1,1,1,1,"intracellular chloride channel activity","MF",1
"GO:0061798",1,1,1,1,"GTP 3',8'-cyclase activity","MF",1
"GO:0061799",1,1,1,1,"cyclic pyranopterin monophosphate synthase activity","MF",1
"GO:0061809",1,1,1,1,"NAD+ nucleotidase, cyclic ADP-ribose generating","MF",1
"GO:0061920",1,1,1,1,"protein propionyltransferase activity","MF",1
"GO:0061980",1,1,4,4,"regulatory RNA binding","MF",1
"GO:0062076",1,1,1,1,"acyl-CoA delta5-desaturase activity","MF",1
"GO:0062105",1,1,2,2,"RNA 2'-O-methyltransferase activity","MF",1
"GO:0070001",1,1,1,1,"aspartic-type peptidase activity","MF",1
"GO:0070004",1,1,1,1,"cysteine-type exopeptidase activity","MF",1
"GO:0070006",1,1,1,1,"metalloaminopeptidase activity","MF",1
"GO:0070016",1,1,1,1,"armadillo repeat domain binding","MF",1
"GO:0070034",1,1,3,3,"telomerase RNA binding","MF",1
"GO:0070061",1,1,1,1,"fructose binding","MF",1
"GO:0070063",1,1,5,5,"RNA polymerase binding","MF",1
"GO:0070095",1,1,2,2,"fructose-6-phosphate binding","MF",1
"GO:0070273",1,1,3,3,"phosphatidylinositol-4-phosphate binding","MF",1
"GO:0070325",1,1,2,2,"lipoprotein particle receptor binding","MF",1
"GO:0070404",1,1,1,1,"NADH binding","MF",1
"GO:0070410",1,1,2,2,"co-SMAD binding","MF",1
"GO:0070411",1,1,2,2,"I-SMAD binding","MF",1
"GO:0070412",1,1,5,5,"R-SMAD binding","MF",1
"GO:0070463",1,1,1,1,"tubulin-dependent ATPase activity","MF",1
"GO:0070492",1,1,2,2,"oligosaccharide binding","MF",1
"GO:0070566",1,1,1,1,"adenylyltransferase activity","MF",1
"GO:0070567",1,1,1,1,"cytidylyltransferase activity","MF",1
"GO:0070577",1,1,1,1,"lysine-acetylated histone binding","MF",1
"GO:0070579",1,1,1,1,"methylcytosine dioxygenase activity","MF",1
"GO:0070694",1,1,1,1,"deoxyribonucleoside 5'-monophosphate N-glycosidase activity","MF",1
"GO:0070696",1,1,2,2,"transmembrane receptor protein serine/threonine kinase binding","MF",1
"GO:0070697",1,1,2,2,"activin receptor binding","MF",1
"GO:0070698",1,1,1,1,"type I activin receptor binding","MF",1
"GO:0070704",1,1,1,1,"sterol desaturase activity","MF",1
"GO:0070851",1,1,6,6,"growth factor receptor binding","MF",1
"GO:0070878",1,1,2,2,"primary miRNA binding","MF",1
"GO:0070888",1,1,2,2,"E-box binding","MF",1
"GO:0071074",1,1,1,1,"eukaryotic initiation factor eIF2 binding","MF",1
"GO:0071558",1,1,1,1,"histone H3K27me2/H3K27me3 demethylase activity","MF",1
"GO:0071723",1,1,5,5,"lipopeptide binding","MF",1
"GO:0071791",1,1,1,1,"chemokine (C-C motif) ligand 5 binding","MF",1
"GO:0071813",1,1,2,2,"lipoprotein particle binding","MF",1
"GO:0071814",1,1,2,2,"protein-lipid complex binding","MF",1
"GO:0071837",1,1,1,1,"HMG box domain binding","MF",1
"GO:0071889",1,1,4,4,"14-3-3 protein binding","MF",1
"GO:0071913",1,1,1,1,"citrate secondary active transmembrane transporter activity","MF",1
"GO:0071933",1,1,3,3,"Arp2/3 complex binding","MF",1
"GO:0071949",1,1,2,2,"FAD binding","MF",1
"GO:0072320",1,1,1,1,"volume-sensitive chloride channel activity","MF",1
"GO:0072341",1,1,6,6,"modified amino acid binding","MF",1
"GO:0072345",1,1,1,1,"NAADP-sensitive calcium-release channel activity","MF",1
"GO:0072349",1,1,2,2,"modified amino acid transmembrane transporter activity","MF",1
"GO:0072542",1,1,2,2,"protein phosphatase activator activity","MF",1
"GO:0072545",1,1,1,1,"tyrosine binding","MF",1
"GO:0080025",1,1,2,2,"phosphatidylinositol-3,5-bisphosphate binding","MF",1
"GO:0086038",1,1,1,1,"calcium:sodium antiporter activity involved in regulation of cardiac muscle cell membrane potential","MF",1
"GO:0089715",1,1,1,1,"tRNA m6t6A37 methyltransferase activity","MF",1
"GO:0090079",1,1,9,9,"translation regulator activity, nucleic acid binding","MF",1
"GO:0090409",1,1,1,1,"malonyl-CoA synthetase activity","MF",1
"GO:0090482",1,1,1,1,"vitamin transmembrane transporter activity","MF",1
"GO:0090486",1,1,1,1,"small RNA 2'-O-methyltransferase activity","MF",1
"GO:0090554",1,1,1,1,"phosphatidylcholine floppase activity","MF",1
"GO:0090556",1,1,1,1,"phosphatidylserine floppase activity","MF",1
"GO:0090599",1,1,1,1,"alpha-glucosidase activity","MF",1
"GO:0097016",1,1,1,1,"L27 domain binding","MF",1
"GO:0097110",1,1,5,5,"scaffold protein binding","MF",1
"GO:0097157",1,1,1,1,"pre-mRNA intronic binding","MF",1
"GO:0097159",1,1,370,370,"organic cyclic compound binding","MF",1
"GO:0097322",1,1,1,1,"7SK snRNA binding","MF",1
"GO:0097363",1,1,1,1,"protein O-acetylglucosaminyltransferase activity","MF",1
"GO:0097367",1,1,144,144,"carbohydrate derivative binding","MF",1
"GO:0097472",1,1,2,2,"cyclin-dependent protein kinase activity","MF",1
"GO:0097493",1,1,1,1,"structural molecule activity conferring elasticity","MF",1
"GO:0097642",1,1,1,1,"calcitonin family receptor activity","MF",1
"GO:0097677",1,1,1,1,"STAT family protein binding","MF",1
"GO:0097682",1,1,1,1,"intracellular phosphatidylinositol-3,5-bisphosphate-sensitive monatomic cation channel activity","MF",1
"GO:0097718",1,1,1,1,"disordered domain specific binding","MF",1
"GO:0097747",1,1,4,4,"RNA polymerase activity","MF",1
"GO:0098505",1,1,1,1,"G-rich strand telomeric DNA binding","MF",1
"GO:0098531",1,1,2,2,"ligand-activated transcription factor activity","MF",1
"GO:0098631",1,1,4,4,"cell adhesion mediator activity","MF",1
"GO:0098632",1,1,4,4,"cell-cell adhesion mediator activity","MF",1
"GO:0098641",1,1,2,2,"cadherin binding involved in cell-cell adhesion","MF",1
"GO:0098680",1,1,1,1,"template-free RNA nucleotidyltransferase","MF",1
"GO:0098772",1,1,87,87,"molecular function regulator activity","MF",1
"GO:0098847",1,1,1,1,"sequence-specific single stranded DNA binding","MF",1
"GO:0098918",1,1,4,4,"structural constituent of synapse","MF",1
"GO:0098973",1,1,1,1,"structural constituent of postsynaptic actin cytoskeleton","MF",1
"GO:0099038",1,1,1,1,"ceramide floppase activity","MF",1
"GO:0099094",1,1,3,3,"ligand-gated monoatomic cation channel activity","MF",1
"GO:0099106",1,1,4,4,"ion channel regulator activity","MF",1
"GO:0099122",1,1,1,1,"RNA polymerase II C-terminal domain binding","MF",1
"GO:0099184",1,1,1,1,"structural constituent of postsynaptic intermediate filament cytoskeleton","MF",1
"GO:0099186",1,1,4,4,"structural constituent of postsynapse","MF",1
"GO:0099604",1,1,2,2,"ligand-gated calcium channel activity","MF",1
"GO:0101005",1,1,2,2,"deubiquitinase activity","MF",1
"GO:0102148",1,1,1,1,"N-acetyl-beta-D-galactosaminidase activity","MF",1
"GO:0102521",1,1,1,1,"tRNA-4-demethylwyosine synthase activity","MF",1
"GO:0102559",1,1,1,1,"protein-(glutamine-N5) methyltransferase activity","MF",1
"GO:0102752",1,1,1,1,"1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)","MF",1
"GO:0102769",1,1,1,1,"dihydroceramide glucosyltransferase activity","MF",1
"GO:0106018",1,1,1,1,"phosphatidylinositol-3,5-bisphosphate phosphatase activity","MF",1
"GO:0106019",1,1,1,1,"phosphatidylinositol-4,5-bisphosphate phosphatase activity","MF",1
"GO:0106050",1,1,1,1,"tRNA 2'-O-methyltransferase activity","MF",1
"GO:0106222",1,1,1,1,"lncRNA binding","MF",1
"GO:0106226",1,1,1,1,"peptide 2-hydroxyisobutyryltransferase activity","MF",1
"GO:0106245",1,1,1,1,"L-serine-phosphatidylethanolamine phosphatidyltransferase activity","MF",1
"GO:0106258",1,1,1,1,"L-serine-phosphatidylcholine phosphatidyltransferase activity","MF",1
"GO:0106294",1,1,1,1,"NADPH oxidase H202-forming activity","MF",1
"GO:0106310",1,1,18,18,"protein serine kinase activity","MF",1
"GO:0106335",1,1,1,1,"tRNA (carboxymethyluridine(34)-5-O)-methyltransferase activity","MF",1
"GO:0106346",1,1,1,1,"snRNA methyltransferase activity","MF",1
"GO:0106386",1,1,1,1,"(3R)-hydroxyacyl-CoA dehydrogenase (NAD) activity","MF",1
"GO:0106399",1,1,1,1,"acyl-coenzyme A diphosphatase activity","MF",1
"GO:0106413",1,1,1,1,"RNA dihydrouridine synthase activity","MF",1
"GO:0106414",1,1,1,1,"mRNA dihydrouridine synthase activity","MF",1
"GO:0106423",1,1,3,3,"tubulin-tyrosine carboxypeptidase","MF",1
"GO:0110152",1,1,1,1,"RNA NAD-cap (NAD-forming) hydrolase activity","MF",1
"GO:0120013",1,1,3,3,"lipid transfer activity","MF",1
"GO:0120014",1,1,1,1,"phospholipid transfer activity","MF",1
"GO:0120015",1,1,1,1,"sterol transfer activity","MF",1
"GO:0120020",1,1,1,1,"cholesterol transfer activity","MF",1
"GO:0120048",1,1,1,1,"U6 snRNA (adenine-(43)-N(6))-methyltransferase activity","MF",1
"GO:0120160",1,1,1,1,"intraciliary transport particle A binding","MF",1
"GO:0120227",1,1,1,1,"acyl-CoA binding","MF",1
"GO:0120300",1,1,1,1,"peptide lactyltransferase activity","MF",1
"GO:0120301",1,1,1,1,"histone lactyltransferase activity","MF",1
"GO:0140030",1,1,7,7,"modification-dependent protein binding","MF",1
"GO:0140033",1,1,1,1,"acetylation-dependent protein binding","MF",1
"GO:0140034",1,1,2,2,"methylation-dependent protein binding","MF",1
"GO:0140035",1,1,3,3,"ubiquitination-like modification-dependent protein binding","MF",1
"GO:0140036",1,1,3,3,"ubiquitin-dependent protein binding","MF",1
"GO:0140064",1,1,1,1,"peptide crotonyltransferase activity","MF",1
"GO:0140065",1,1,1,1,"peptide butyryltransferase activity","MF",1
"GO:0140068",1,1,1,1,"histone crotonyltransferase activity","MF",1
"GO:0140069",1,1,1,1,"histone butyryltransferase activity","MF",1
"GO:0140078",1,1,1,1,"class I DNA-(apurinic or apyrimidinic site) endonuclease activity","MF",1
"GO:0140096",1,1,97,97,"catalytic activity, acting on a protein","MF",1
"GO:0140097",1,1,18,18,"catalytic activity, acting on DNA","MF",1
"GO:0140098",1,1,32,32,"catalytic activity, acting on RNA","MF",1
"GO:0140101",1,1,12,12,"catalytic activity, acting on a tRNA","MF",1
"GO:0140102",1,1,3,3,"catalytic activity, acting on a rRNA","MF",1
"GO:0140103",1,1,1,1,"catalytic activity, acting on a glycoprotein","MF",1
"GO:0140104",1,1,7,7,"molecular carrier activity","MF",1
"GO:0140110",1,1,92,92,"transcription regulator activity","MF",1
"GO:0140142",1,1,3,3,"nucleocytoplasmic carrier activity","MF",1
"GO:0140223",1,1,1,1,"general transcription initiation factor activity","MF",1
"GO:0140260",1,1,1,1,"mitochondrial proton-transporting ATP synthase complex binding","MF",1
"GO:0140262",1,1,1,1,"mRNA cap binding complex binding","MF",1
"GO:0140272",1,1,4,4,"exogenous protein binding","MF",1
"GO:0140293",1,1,1,1,"ADP-ribosylglutamate hydrolase activity","MF",1
"GO:0140296",1,1,3,3,"general transcription initiation factor binding","MF",1
"GO:0140297",1,1,23,23,"DNA-binding transcription factor binding","MF",1
"GO:0140299",1,1,1,1,"small molecule sensor activity","MF",1
"GO:0140303",1,1,4,4,"intramembrane lipid transporter activity","MF",1
"GO:0140311",1,1,4,4,"protein sequestering activity","MF",1
"GO:0140313",1,1,6,6,"molecular sequestering activity","MF",1
"GO:0140318",1,1,2,2,"protein transporter activity","MF",1
"GO:0140326",1,1,4,4,"ATPase-coupled intramembrane lipid transporter activity","MF",1
"GO:0140328",1,1,3,3,"floppase activity","MF",1
"GO:0140343",1,1,1,1,"phosphatidylserine transfer activity","MF",1
"GO:0140359",1,1,4,4,"ABC-type transporter activity","MF",1
"GO:0140375",1,1,9,9,"immune receptor activity","MF",1
"GO:0140416",1,1,5,5,"transcription regulator inhibitor activity","MF",1
"GO:0140457",1,1,1,1,"protein demethylase activity","MF",1
"GO:0140463",1,1,1,1,"chromatin-protein adaptor activity","MF",1
"GO:0140563",1,1,1,1,"UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase activity","MF",1
"GO:0140597",1,1,3,3,"protein carrier chaperone","MF",1
"GO:0140612",1,1,1,1,"DNA damage sensor activity","MF",1
"GO:0140640",1,1,47,47,"catalytic activity, acting on a nucleic acid","MF",1
"GO:0140657",1,1,39,39,"ATP-dependent activity","MF",1
"GO:0140658",1,1,2,2,"ATP-dependent chromatin remodeler activity","MF",1
"GO:0140662",1,1,3,3,"ATP-dependent protein folding chaperone","MF",1
"GO:0140664",1,1,1,1,"ATP-dependent DNA damage sensor activity","MF",1
"GO:0140677",1,1,39,39,"molecular function activator activity","MF",1
"GO:0140678",1,1,24,24,"molecular function inhibitor activity","MF",1
"GO:0140721",1,1,1,1,"nuclease inhibitor activity","MF",1
"GO:0140767",1,1,7,7,"enzyme-substrate adaptor activity","MF",1
"GO:0140776",1,1,1,1,"protein-containing complex destabilizing activity","MF",1
"GO:0140787",1,1,1,1,"phosphate ion uniporter activity","MF",1
"GO:0140803",1,1,1,1,"NAD+- protein-cysteine ADP-ribosyltransferase activity","MF",1
"GO:0140824",1,1,1,1,"thioredoxin-dependent peroxiredoxin activity","MF",1
"GO:0140828",1,1,1,1,"metal cation:monoatomic cation antiporter activity","MF",1
"GO:0140869",1,1,1,1,"miRNA inhibitor activity via base-pairing","MF",1
"GO:0140870",1,1,1,1,"RNA polymerase inhibitor activity","MF",1
"GO:0140905",1,1,1,1,"haloperoxidase activity","MF",1
"GO:0140906",1,1,1,1,"halogenase activity","MF",1
"GO:0140908",1,1,1,1,"histone H3K122 acetyltransferase activity","MF",1
"GO:0140926",1,1,1,1,"L-kynurenine transmembrane transporter activity","MF",1
"GO:0140938",1,1,1,1,"histone H3 methyltransferase activity","MF",1
"GO:0140951",1,1,1,1,"histone H3K27 trimethyltransferase activity","MF",1
"GO:0140993",1,1,6,6,"histone modifying activity","MF",1
"GO:0140996",1,1,1,1,"histone H3 kinase activity","MF",1
"GO:0141047",1,1,1,1,"molecular tag activity","MF",1
"GO:0141052",1,1,1,1,"histone H3 demethylase activity","MF",1
"GO:0160041",1,1,1,1,"neuropeptide activity","MF",1
"GO:1901265",1,1,143,143,"nucleoside phosphate binding","MF",1
"GO:1901363",1,1,366,366,"heterocyclic compound binding","MF",1
"GO:1901505",1,1,2,2,"carbohydrate derivative transmembrane transporter activity","MF",1
"GO:1901567",1,1,1,1,"fatty acid derivative binding","MF",1
"GO:1901618",1,1,4,4,"organic hydroxy compound transmembrane transporter activity","MF",1
"GO:1901680",1,1,1,1,"sulfur-containing amino acid secondary active transmembrane transporter activity","MF",1
"GO:1901681",1,1,16,16,"sulfur compound binding","MF",1
"GO:1901682",1,1,4,4,"sulfur compound transmembrane transporter activity","MF",1
"GO:1901702",1,1,17,17,"salt transmembrane transporter activity","MF",1
"GO:1901981",1,1,10,10,"phosphatidylinositol phosphate binding","MF",1
"GO:1902936",1,1,7,7,"phosphatidylinositol bisphosphate binding","MF",1
"GO:1904047",1,1,1,1,"S-adenosyl-L-methionine binding","MF",1
"GO:1905394",1,1,1,1,"retromer complex binding","MF",1
"GO:1990003",1,1,1,1,"IDP phosphatase activity","MF",1
